X,dis
0.0025311643355943737,0.0
0.0025356071043843324,0.1784077892325315
0.002540049873174291,0.356815578465063
0.0025444926419642493,0.5352233676975945
0.0025489354107542076,0.713631156930126
0.0025533781795441662,0.8920389461626576
0.002557820948334125,1.070446735395189
0.0025622637171240836,1.2488545246277205
0.002566706485914042,1.427262313860252
0.0025711492547040005,1.6056701030927836
0.002575592023493959,1.784077892325315
0.0025800347922839174,1.9624856815578466
0.002584477561073876,2.140893470790378
0.002588920329863835,2.3193012600229097
0.002593363098653793,2.497709049255441
0.0025978058674437517,2.6761168384879728
0.00260224863623371,2.854524627720504
0.0026066914050236686,3.0329324169530354
0.002611134173813627,3.211340206185567
0.0026155769426035856,3.3897479954180985
0.0026200197113935442,3.56815578465063
0.002624462480183503,3.7465635738831615
0.0026289052489734616,3.9249713631156933
0.002636537830259335,4.103379152348225
0.0026464854555173123,4.281786941580756
0.0026564330807752907,4.460194730813288
0.002666380706033268,4.638602520045819
0.002676328331291246,4.81701030927835
0.0026862759565492236,4.995418098510882
0.0026962235818072016,5.173825887743414
0.002706171207065179,5.3522336769759455
0.002716118832323157,5.530641466208476
0.0027260664575811345,5.709049255441008
0.0027360140828391125,5.88745704467354
0.0027459617080970904,6.065864833906071
0.0027559093333550683,6.2442726231386025
0.0027658569586130463,6.422680412371134
0.002775804583871024,6.601088201603666
0.0027857522091290013,6.779495990836197
0.0027956998343869797,6.957903780068729
0.002805647459644957,7.13631156930126
0.002815595084902935,7.314719358533791
0.0028255427101609126,7.493127147766323
0.00283549033541889,7.671534936998855
0.0028454379606768685,7.849942726231387
0.002855832265132632,8.028350515463918
0.0028685908109988994,8.20675830469645
0.0028813493568651673,8.38516609392898
0.0028941079027314347,8.563573883161512
0.002906866448597702,8.741981672394044
0.00291962499446397,8.920389461626575
0.0029323835403302374,9.098797250859107
0.002945142086196505,9.277205040091639
0.0029579006320627726,9.45561282932417
0.00297065917792904,9.6340206185567
0.002983417723795308,9.812428407789232
0.0029961762696615753,9.990836197021764
0.0030089348155278427,10.169243986254296
0.0030216933613941106,10.347651775486828
0.003034451907260378,10.52605956471936
0.0030472104531266454,10.704467353951891
0.003059968998992913,10.882875143184421
0.0030727275448591807,11.061282932416953
0.003085486090725448,11.239690721649485
0.003098244636591716,11.418098510882016
0.0031110031824579834,11.596506300114548
0.003123761728324251,11.77491408934708
0.0031365202741905187,11.953321878579612
0.0031504924586488675,12.131729667812142
0.0031648946933039756,12.310137457044673
0.0031792969279590836,12.488545246277205
0.0031936991626141916,12.666953035509737
0.0032081013972692996,12.845360824742269
0.0032225036319244076,13.0237686139748
0.0032369058665795156,13.202176403207332
0.0032513081012346236,13.380584192439862
0.0032657103358897316,13.558991981672394
0.00328011257054484,13.737399770904926
0.003294514805199948,13.915807560137457
0.0033089170398550565,14.094215349369989
0.003323319274510164,14.27262313860252
0.0033377215091652725,14.451030927835053
0.0033521237438203805,14.629438717067583
0.0033665259784754886,14.807846506300114
0.0033809282131305966,14.986254295532646
0.0033953304477857046,15.164662084765178
0.0034097326824408126,15.34306987399771
0.0034241349170959206,15.521477663230241
0.003438537151751029,15.699885452462773
0.003452939386406137,15.878293241695303
0.003468034929082316,16.056701030927837
0.003484618632914834,16.235108820160367
0.003501202336747352,16.4135166093929
0.0035177860405798695,16.59192439862543
0.003534369744412387,16.77033218785796
0.0035509534482449055,16.948739977090494
0.0035675371520774235,17.127147766323024
0.0035841208559099415,17.305555555555557
0.003600704559742459,17.483963344788087
0.0036172882635749767,17.66237113402062
0.0036338719674074947,17.84077892325315
0.0036504556712400127,18.01918671248568
0.0036670393750725307,18.197594501718214
0.0036836230789050487,18.376002290950744
0.0037002067827375663,18.554410080183278
0.003716790486570084,18.732817869415808
0.0037333741904026023,18.91122565864834
0.0037499578942351204,19.08963344788087
0.003766541598067638,19.2680412371134
0.003783125301900156,19.446449026345935
0.003799709005732674,19.624856815578465
0.0038162927095651915,19.803264604810998
0.0038328764133977095,19.981672394043528
0.003848579018857963,20.16008018327606
0.0038641807472237165,20.33848797250859
0.0038797824755894706,20.51689576174112
0.003895384203955225,20.695303550973655
0.003910985932320979,20.873711340206185
0.003926587660686733,21.05211912943872
0.003942189389052487,21.23052691867125
0.003957791117418241,21.408934707903782
0.003973392845783995,21.587342497136312
0.003988994574149749,21.765750286368842
0.004004596302515503,21.944158075601376
0.004020198030881257,22.122565864833906
0.004035799759247011,22.30097365406644
0.004051401487612766,22.47938144329897
0.004067003215978519,22.657789232531503
0.004082604944344273,22.836197021764033
0.0040982066727100275,23.014604810996563
0.004113808401075782,23.193012600229096
0.004129410129441536,23.371420389461626
0.00414501185780729,23.54982817869416
0.004160613586173044,23.72823596792669
0.004176215314538797,23.906643757159223
0.004192780545281737,24.085051546391753
0.004210403357758557,24.263459335624283
0.004228026170235377,24.441867124856817
0.004245648982712197,24.620274914089347
0.004263271795189017,24.79868270332188
0.004280894607665836,24.97709049255441
0.004298517420142657,25.155498281786944
0.004316140232619476,25.333906071019474
0.004333763045096296,25.512313860252004
0.004351385857573116,25.690721649484537
0.004369008670049935,25.869129438717067
0.004386631482526756,26.0475372279496
0.004404254295003575,26.22594501718213
0.0044218771074803955,26.404352806414664
0.004439499919957215,26.582760595647194
0.004457122732434034,26.761168384879724
0.004474745544910855,26.939576174112258
0.004492368357387674,27.117983963344788
0.004509991169864494,27.29639175257732
0.004527613982341314,27.47479954180985
0.004545236794818134,27.653207331042385
0.004562859607294954,27.831615120274915
0.00458058203453328,28.010022909507445
0.004599977989764923,28.188430698739978
0.004619373944996566,28.366838487972508
0.004638769900228208,28.54524627720504
0.00465816585545985,28.72365406643757
0.004677561810691493,28.902061855670105
0.0046969577659231355,29.080469644902635
0.004716353721154778,29.258877434135165
0.00473574967638642,29.4372852233677
0.004755145631618062,29.61569301260023
0.004774541586849706,29.794100801832762
0.004793937542081348,29.972508591065292
0.004813333497312991,30.150916380297826
0.004832729452544633,30.329324169530356
0.004852125407776275,30.507731958762886
0.004871521363007918,30.68613974799542
0.00489091731823956,30.86454753722795
0.0049103132734712035,31.042955326460483
0.004929709228702846,31.221363115693013
0.004949105183934488,31.399770904925546
0.00496850113916613,31.578178694158076
0.004987897094397773,31.756586483390606
0.005007293049629416,31.93499427262314
0.005027868528632532,32.11340206185567
0.005049120148787477,32.2918098510882
0.005070371768942421,32.47021764032073
0.005091623389097365,32.64862542955326
0.005112875009252311,32.8270332187858
0.005134126629407256,33.00544100801833
0.005155378249562199,33.18384879725086
0.005176629869717144,33.36225658648339
0.005197881489872089,33.54066437571592
0.005219133110027034,33.71907216494846
0.005240384730181979,33.89747995418099
0.005261636350336923,34.07588774341352
0.005282887970491867,34.25429553264605
0.005304139590646812,34.43270332187858
0.005325391210801758,34.611111111111114
0.005346642830956702,34.789518900343644
0.005367894451111647,34.967926689576174
0.005389146071266591,35.146334478808704
0.005410397691421536,35.32474226804124
0.005431649311576481,35.50315005727377
0.005452900931731426,35.6815578465063
0.00547415255188637,35.85996563573883
0.005495790964523766,36.03837342497136
0.005518840881071006,36.2167812142039
0.005541890797618244,36.39518900343643
0.005564940714165483,36.57359679266896
0.005587990630712721,36.75200458190149
0.00561104054725996,36.93041237113402
0.005634090463807199,37.108820160366555
0.005657140380354438,37.287227949599085
0.005680190296901677,37.465635738831615
0.005703240213448915,37.644043528064145
0.005726290129996154,37.82245131729668
0.005749340046543393,38.00085910652921
0.005772389963090631,38.17926689576174
0.00579543987963787,38.35767468499427
0.005818489796185109,38.5360824742268
0.005841539712732348,38.71449026345934
0.005864589629279586,38.89289805269187
0.005887639545826825,39.0713058419244
0.005910689462374063,39.24971363115693
0.005933739378921302,39.42812142038946
0.005956789295468542,39.606529209621996
0.00597983921201578,39.784936998854526
0.006002889128563018,39.963344788087056
0.006027281442216168,40.141752577319586
0.006052020880777513,40.32016036655212
0.00607676031933886,40.49856815578465
0.006101499757900204,40.67697594501718
0.0061262391964615505,40.85538373424971
0.006150978635022896,41.03379152348224
0.006175718073584241,41.21219931271478
0.006200457512145586,41.39060710194731
0.006225196950706932,41.56901489117984
0.0062499363892682775,41.74742268041237
0.006274675827829623,41.9258304696449
0.006299415266390969,42.10423825887744
0.006324154704952314,42.28264604810997
0.00634889414351366,42.4610538373425
0.006373633582075005,42.63946162657503
0.006398373020636351,42.817869415807564
