DC,X,dis
2.0547000871859044e-15,0.005311111228320735,0.0
2.0546963455290372e-15,0.005313811503949368,1.03727492205787
2.054688861387297e-15,0.005319212667543171,2.0745444234143893
2.054677633065628e-15,0.0053273159718758775,3.111808504126209
2.054662657992671e-15,0.005338123316999006,4.149067164249986
2.054643932740296e-15,0.005351637236101107,5.186319438619206
2.0546214531314973e-15,0.005367860817746322,6.2235595762828915
2.0545952140424297e-15,0.0053867978488600105,7.260787577525047
2.0545652094759414e-15,0.005408452761689359,8.298003442629668
2.054531432596619e-15,0.005432830608641996,9.335206186625227
2.0544938757682603e-15,0.005459937035514799,10.372393365934041
2.0544525304190556e-15,0.005489778378712656,11.409564981023232
2.0544073871097843e-15,0.005522361616424685,12.446721032359886
2.0543584355778146e-15,0.005557694336961975,13.483860656819191
2.05430566472399e-15,0.005595784748363579,14.520982713541935
2.054249062540116e-15,0.0056366417311304404,15.55808720312323
2.0541886161585856e-15,0.005680274802494614,16.59517412615816
2.0541243119524433e-15,0.005726694044546355,17.63224195632361
2.054056135436587e-15,0.00577591017575034,18.669289560639253
2.0539840712105926e-15,0.005827934592597424,19.706316939893973
2.053908103025536e-15,0.005882779321657697,20.7433240948766
2.0538282137192125e-15,0.005940457066633298,21.780311884731965
2.0537443853170997e-15,0.006000981135915181,22.81728064930233
2.0536565990298444e-15,0.006064365444731317,23.854230389285753
2.053564835232514e-15,0.006130624530484526,24.891161105380263
2.0534690736679752e-15,0.006199773406335745,25.928070680424568
2.0533692931101036e-15,0.006271827804847249,26.964958768871288
2.053265471478859e-15,0.006346804095202784,28.00182537161085
2.0531575858768134e-15,0.006424719257499352,29.03867046959761
2.053045612822992e-15,0.006505590714182569,30.07549193817962
2.052929527818993e-15,0.006589436643943322,31.112289762304535
2.052809305558917e-15,0.006676275830707447,32.149063943050685
2.0526849199753193e-15,0.006766127630865892,33.185814156288124
2.0525563444129915e-15,0.0068590118483654585,34.222538466526366
2.0524235512053358e-15,0.006954949041279058,35.25923687505969
2.052286511900363e-15,0.007053960359171279,36.2959093831823
2.0521451973527426e-15,0.007156067477223351,37.33255536663287
2.0519995777872383e-15,0.007261292550939593,38.369173260869765
2.0518496224567247e-15,0.007369658463991279,39.40576306741512
2.0516952998519287e-15,0.007481188677352018,40.442324787790945
2.051536577843947e-15,0.007595907126994751,41.478857545096474
2.0513734236172623e-15,0.007713838272914499,42.51536016090891
2.0512058034403195e-15,0.007835007265782883,43.551832636981125
2.05103368284536e-15,0.007959439817740232,44.58827497506582
2.0508570268824076e-15,0.008087162019547758,45.62468574526065
2.0506757998438864e-15,0.00821820054031619,46.661063858874094
2.0504899651288643e-15,0.008352582726713088,47.697409317963995
2.0502994854289055e-15,0.008490336469282841,48.73372212458799
2.0501043231254448e-15,0.008631489916008699,49.77000023607589
2.049904439710504e-15,0.008776071891980444,50.80624281155237
2.0496997958393478e-15,0.008924111862388633,51.84244985345449
2.0494903514915187e-15,0.009075639816924701,52.87862136421901
2.049276066476787e-15,0.009230685904668946,53.91475496672097
2.049056899573102e-15,0.009389281058652029,54.95085023707423
2.0488328088233423e-15,0.009551456782287734,55.986907178114805
2.048603751639338e-15,0.009717245075041108,57.022925747319775
2.0483696854197066e-15,0.00988667798629606,58.05890319572003
2.0481305663709763e-15,0.010059788469548555,59.09483944484674
2.0478863500687552e-15,0.01023660997747977,60.130734497976555
2.0476369915761453e-15,0.010417176377224273,61.16658798341592
2.0473824459211684e-15,0.010601521605724263,62.20239730855125
2.0471226669427774e-15,0.010789680506484232,63.23816247714756
2.0468576079065118e-15,0.010981688385000085,64.27388349296932
2.0465872217181466e-15,0.011177580855158166,65.3095595881019
2.0463114611161988e-15,0.01137739370077574,66.34518862012038
2.0460302777538485e-15,0.011581163542081725,67.38077059330169
2.0457436227534454e-15,0.011788927435255931,68.4163055119222
2.0454514470605507e-15,0.012000722617015276,69.45179217544735
2.045153701308356e-15,0.012216586604069504,70.48722879646077
2.044850335141975e-15,0.012436557684279988,71.52261537979894
2.0445412977211556e-15,0.012660674553597404,72.55795193029763
2.044226538234232e-15,0.0128889759447251,73.59323681602814
2.043906005370358e-15,0.013121501010950996,74.62846864187024
2.0435796469555495e-15,0.013358289591726356,75.66364741326231
2.043247410378972e-15,0.013599381904910363,76.69877313564186
2.0429092433717884e-15,0.013844817982876746,77.7338434887401
2.042565092902519e-15,0.014094638475391556,78.76885735912953
2.0422149051853094e-15,0.014348884645311371,79.80381475297399
2.0418586260489407e-15,0.01460759810230898,80.8387156764364
2.0414962020377997e-15,0.014870820004657503,81.87355705536154
2.0411275785634825e-15,0.01513859240282892,82.90833817616345
2.040752700447216e-15,0.015410957847496501,83.9430590458591
2.040371512198746e-15,0.015687959188434596,84.97771961879042
2.0399839592148737e-15,0.015969638704969667,86.01231666425852
2.039589985521669e-15,0.016256039748117835,87.04684994272881
2.0391895347668245e-15,0.016547206021408026,88.0813194620611
2.0387825504415482e-15,0.016843181421076634,89.11572493413782
2.038368976836382e-15,0.01714400934234622,90.15006346291159
2.0379487568997926e-15,0.017449734238406664,91.18433501589082
2.0375218333350902e-15,0.017760400824466664,92.21853960174842
2.037088148932587e-15,0.018076053837828565,93.25267651715359
2.0366476471375146e-15,0.018396737625759503,94.28674311387691
2.0362002701240474e-15,0.018722497549031856,95.32073940148047
2.0357459598992395e-15,0.019053379180456523,96.3546653895244
2.035284658877559e-15,0.019389427887979073,97.38851984417639
2.0348163098909807e-15,0.019730688828611533,98.42230039430677
2.034340854614278e-15,0.020077208097476023,99.4560070504806
2.033858234619512e-15,0.02042903196163389,100.48963982326094
2.0333683922735966e-15,0.02078620620729491,101.52319687720288
2.032871270024659e-15,0.021148776661358,102.55667617277943
2.0323668093179123e-15,0.021516789984010118,103.59007772169014
2.0318549515627918e-15,0.021890292965506628,104.62340153563187
2.0313356393376546e-15,0.022269331648628248,105.65664527991002
2.030808814874538e-15,0.02265395243566254,106.68980742428944
2.030274419662989e-15,0.023044202379834008,107.72288798165806
2.0297323952261636e-15,0.023440128620913568,108.7558869649008
2.0291826845817316e-15,0.023841777319342203,109.78880169305565
2.028625229969411e-15,0.024249195317756864,110.82163119245212
2.028059973201445e-15,0.024662429887267124,111.85437547715436
2.0274868561949266e-15,0.025081528340465068,112.88703456122309
2.0269058228586663e-15,0.025506536652899998,113.91960515998284
2.026316815760596e-15,0.025937501901467576,114.95208674713746
2.0257197773302767e-15,0.026374471387706325,115.98447933803236
2.0251146502104383e-15,0.02681749238233021,117.0167828886183
2.0245013794485553e-15,0.027266610521785136,118.04899366586598
2.0238799082263544e-15,0.02772187293643139,119.0811115680555
2.0232501798912187e-15,0.028183326765709886,120.11313661189907
2.0226121383417958e-15,0.028651018877359272,121.14506833541915
2.021965729913452e-15,0.02912499448599023,122.17690286835187
2.0213108988766703e-15,0.029605300454565286,123.20864022900355
2.020647589813113e-15,0.03009198355535251,124.24028043567525
2.0199757484398525e-15,0.03058508986639408,125.2718222777921
2.0192953227346387e-15,0.03108466394592307,126.30326172762645
2.0186062584591635e-15,0.03159075212011074,127.33459880550414
2.0179085017641217e-15,0.03210340057357534,128.36583353174495
2.0172020006078526e-15,0.03262265430818146,129.39696389700973
2.0164867046054255e-15,0.03314855725371937,130.4279862315159
2.015762561338008e-15,0.03368115498268787,131.45890055789835
2.015029518855005e-15,0.034220492873848284,132.4897068987848
2.0142875275902046e-15,0.03476661470293055,133.52040265770228
2.013536538777497e-15,0.035319563808453185,134.55098496504763
2.0127765021332043e-15,0.03587938479992254,135.5814538457946
2.012007367921586e-15,0.03644612203988402,136.61180932490873
2.0112290894950382e-15,0.03701981777244724,137.64204811042976
2.0104416201057157e-15,0.0376005144725346,138.6721679601645
2.009644911930142e-15,0.0381882555678549,139.7021689015716
2.0088389177728594e-15,0.03878308418494083,140.73205096210023
2.008023594272384e-15,0.03938504078298818,141.76181016820436
2.0071988969686692e-15,0.0399941667940334,142.79144492180464
2.0063647808235764e-15,0.04061050424205994,143.82095525297993
2.005521201507277e-15,0.04123409479480798,144.8503411917982
2.0046681194744288e-15,0.041864976749648536,145.8795979014519
2.003805492869674e-15,0.042503190278155585,146.90872438989564
2.002933279771106e-15,0.043148775770772876,147.93772069007736
2.0020514391878835e-15,0.04380177310019145,148.96658666937003
2.001159938927567e-15,0.044462215792232807,149.99531303214675
2.000258740453948e-15,0.045130142238464045,151.023899028577
1.9993478054082616e-15,0.045805590872190986,152.05234469696188
1.9984270963001885e-15,0.04648859965733659,153.0806500755868
1.997496576527419e-15,0.04717920607462022,154.1088152027215
1.9965562103946605e-15,0.04787744710770436,155.13684011662016
1.995605963133074e-15,0.04858335922931148,156.16472485552126
1.994645802457187e-15,0.04929697724403127,157.1924678200711
1.9936757036963183e-15,0.05001833046928521,158.220060470867
1.9926956352720665e-15,0.050747453529898554,159.24750285187278
1.9917055666103047e-15,0.0514843804819881,160.27479500703296
1.990705469899232e-15,0.052229143503485315,161.30193520302626
1.9896953214912607e-15,0.05298177184599436,162.32891861945708
1.988675094132233e-15,0.05374229762275667,163.35574530418066
1.9876447616476295e-15,0.05451075232127028,164.38241530503032
1.9866043012475918e-15,0.05528716508242598,165.4089264247585
1.985553692927278e-15,0.056071563143458326,166.43527493146726
1.9844929140385903e-15,0.05686397588999881,167.4614608766706
1.983421943086035e-15,0.05766443202515969,168.48748431185805
1.982340762596416e-15,0.05847295742226305,169.51334259534892
1.9812493566923174e-15,0.05928957693419536,170.53903280606704
1.9801477076106362e-15,0.060114316998763954,171.56455499907852
1.9790357988110615e-15,0.06094720331486862,172.58990922942235
1.977913618843674e-15,0.06178825794200413,173.61509205077894
1.9767811566372788e-15,0.06263750282507007,174.64010093679315
1.9756383996039514e-15,0.06349496121749133,175.66493594647818
1.974485336445924e-15,0.06436065557787736,176.6895971388172
1.973321961801525e-15,0.06523460407728818,177.7140805139895
1.97214826939259e-15,0.06611682573973165,178.73838416230083
1.9709642520693352e-15,0.06700734041143544,179.76250814680245
1.9697699040358397e-15,0.06790616708868606,180.78645253051246
1.9685652263311807e-15,0.06881331978713832,181.81021275163073
1.967350217716173e-15,0.06972881439583901,182.83378748031393
1.966124876728349e-15,0.07065266713365126,183.8571767837707
1.964889203318722e-15,0.07158489331538284,184.8803807291732
1.9636432060108798e-15,0.0725255019432751,185.90339354230312
1.9623868889695146e-15,0.07347450545853579,186.92621434727724
1.9611202566747834e-15,0.07443191621812892,187.948843216161
1.959843315245064e-15,0.07539774549389504,188.9712800858974
1.958556080057264e-15,0.07637199769984487,189.99351874736757
1.9572585608411084e-15,0.07735468166224437,191.0155587974878
1.9559507682358952e-15,0.07834580566335228,192.0374003134235
1.954632714900491e-15,0.07934537659758084,193.0590429860183
1.9533044228190895e-15,0.08035339442060986,194.08048054818468
1.951965907601732e-15,0.0813698640517998,195.1017129474534
1.950617186238409e-15,0.08239478949634377,196.12274026622885
1.9492582784366764e-15,0.0834281728242643,197.14356172373266
1.947889212853496e-15,0.08447000941939793,198.16417108860625
1.9465100114145658e-15,0.08552029990075254,199.18456844896744
1.9451206976393907e-15,0.08657904379389635,200.20475389287913
1.943721298651353e-15,0.08764623799323348,201.2247260556828
1.942311849250381e-15,0.08872187364262822,202.24447924374232
1.940892378004076e-15,0.0898059467401147,203.2640135510646
1.939462915108365e-15,0.090898452144858,204.2833290715961
1.9380234955140202e-15,0.09199938118004014,205.30242369915783
1.936574160915349e-15,0.09310872009618057,206.3212918169981
1.9351149466667474e-15,0.09422646007652521,207.33993352579083
1.9336458897787866e-15,0.09535259112279179,208.3583489261428
1.9321670336300237e-15,0.09648709843356684,209.37653488988587
1.930678427375884e-15,0.09762996283883778,210.39448557591737
1.929180113290275e-15,0.09878117051138345,211.41220109295224
1.9276721353236807e-15,0.09994070640302774,212.42968154963015
